co_id,co_number,customer_id,order_date,required_delivery_date,status,remarks
1052,CO-2024-1052,2,2024-11-21,2024-12-19,Confirmed,Generated customer order for finished motor supply.
1053,CO-2024-1053,3,2024-11-21,2024-12-19,Confirmed,Generated customer order for finished motor supply.
1054,CO-2024-1054,4,2024-11-21,2024-12-26,Confirmed,Generated customer order for finished motor supply.
1055,CO-2024-1055,5,2024-11-22,2024-12-17,Confirmed,Generated customer order for finished motor supply.
1056,CO-2024-1056,6,2024-11-22,2024-12-10,Confirmed,Generated customer order for finished motor supply.
1057,CO-2024-1057,7,2024-11-22,2024-12-03,Confirmed,Generated customer order for finished motor supply.
1058,CO-2024-1058,8,2024-11-23,2024-12-20,Confirmed,Generated customer order for finished motor supply.
1059,CO-2024-1059,9,2024-11-23,2024-12-23,Confirmed,Generated customer order for finished motor supply.
1060,CO-2024-1060,10,2024-11-23,2024-12-17,Confirmed,Generated customer order for finished motor supply.
1061,CO-2024-1061,11,2024-11-23,2024-12-26,Confirmed,Generated customer order for finished motor supply.
1062,CO-2024-1062,12,2024-11-24,2024-12-12,Confirmed,Generated customer order for finished motor supply.
1063,CO-2024-1063,13,2024-11-24,2024-12-05,Confirmed,Generated customer order for finished motor supply.
1064,CO-2024-1064,14,2024-11-25,2024-12-21,Confirmed,Generated customer order for finished motor supply.
1065,CO-2024-1065,15,2024-11-25,2024-12-08,Confirmed,Generated customer order for finished motor supply.
1066,CO-2024-1066,16,2024-11-26,2024-12-08,Confirmed,Generated customer order for finished motor supply.
1067,CO-2024-1067,17,2024-11-26,2024-12-24,Confirmed,Generated customer order for finished motor supply.
1068,CO-2024-1068,18,2024-11-26,2024-12-17,Confirmed,Generated customer order for finished motor supply.
1069,CO-2024-1069,19,2024-11-26,2024-12-21,Confirmed,Generated customer order for finished motor supply.
1070,CO-2024-1070,20,2024-11-27,2024-12-26,Confirmed,Generated customer order for finished motor supply.
1071,CO-2024-1071,21,2024-11-27,2024-12-16,Confirmed,Generated customer order for finished motor supply.
1072,CO-2024-1072,22,2024-11-27,2024-12-22,Confirmed,Generated customer order for finished motor supply.
1073,CO-2024-1073,23,2024-11-27,2024-12-21,Confirmed,Generated customer order for finished motor supply.
1074,CO-2024-1074,24,2024-11-27,2024-12-22,Confirmed,Generated customer order for finished motor supply.
1075,CO-2024-1075,25,2024-11-27,2024-12-25,Confirmed,Generated customer order for finished motor supply.
1076,CO-2024-1076,1,2024-11-28,2024-12-17,Confirmed,Generated customer order for finished motor supply.
1077,CO-2024-1077,2,2024-11-28,2024-12-21,Confirmed,Generated customer order for finished motor supply.
1078,CO-2024-1078,3,2024-11-28,2024-12-23,Confirmed,Generated customer order for finished motor supply.
1079,CO-2024-1079,4,2024-11-28,2024-12-11,Confirmed,Generated customer order for finished motor supply.
1080,CO-2024-1080,5,2024-11-29,2024-12-14,Confirmed,Generated customer order for finished motor supply.
1081,CO-2024-1081,6,2024-11-29,2024-12-11,Confirmed,Generated customer order for finished motor supply.
1082,CO-2024-1082,7,2024-11-29,2024-12-14,Confirmed,Generated customer order for finished motor supply.
1083,CO-2024-1083,8,2024-11-30,2024-12-21,Confirmed,Generated customer order for finished motor supply.
1084,CO-2024-1084,9,2024-11-30,2025-01-03,Confirmed,Generated customer order for finished motor supply.
1085,CO-2024-1085,10,2024-11-30,2025-01-02,Confirmed,Generated customer order for finished motor supply.
1086,CO-2024-1086,11,2024-11-30,2024-12-29,Confirmed,Generated customer order for finished motor supply.
1087,CO-2024-1087,12,2024-12-01,2024-12-25,Confirmed,Generated customer order for finished motor supply.
1088,CO-2024-1088,13,2024-12-01,2024-12-16,Confirmed,Generated customer order for finished motor supply.
1089,CO-2024-1089,14,2024-12-01,2024-12-20,Confirmed,Generated customer order for finished motor supply.
1090,CO-2024-1090,15,2024-12-01,2024-12-30,Confirmed,Generated customer order for finished motor supply.
1091,CO-2024-1091,16,2024-12-02,2025-01-04,Confirmed,Generated customer order for finished motor supply.
1092,CO-2024-1092,17,2024-12-02,2025-01-06,Confirmed,Generated customer order for finished motor supply.
1093,CO-2024-1093,18,2024-12-03,2024-12-23,Confirmed,Generated customer order for finished motor supply.
1094,CO-2024-1094,19,2024-12-04,2024-12-26,Confirmed,Generated customer order for finished motor supply.
1095,CO-2024-1095,20,2024-12-04,2024-12-27,Confirmed,Generated customer order for finished motor supply.
1096,CO-2024-1096,21,2024-12-04,2024-12-15,Confirmed,Generated customer order for finished motor supply.
1097,CO-2024-1097,22,2024-12-04,2024-12-17,Confirmed,Generated customer order for finished motor supply.
1098,CO-2024-1098,23,2024-12-05,2024-12-16,Confirmed,Generated customer order for finished motor supply.
1099,CO-2024-1099,24,2024-12-05,2025-01-03,Confirmed,Generated customer order for finished motor supply.
1100,CO-2024-1100,25,2024-12-05,2024-12-20,Confirmed,Generated customer order for finished motor supply.
1101,CO-2024-1101,1,2024-12-05,2025-01-02,Confirmed,Generated customer order for finished motor supply.
1102,CO-2024-1102,2,2024-12-05,2024-12-24,Confirmed,Generated customer order for finished motor supply.
1103,CO-2024-1103,3,2024-12-06,2025-01-05,Confirmed,Generated customer order for finished motor supply.
1104,CO-2024-1104,4,2024-12-06,2024-12-19,Confirmed,Generated customer order for finished motor supply.
1105,CO-2024-1105,5,2024-12-06,2024-12-24,Confirmed,Generated customer order for finished motor supply.
1106,CO-2024-1106,6,2024-12-06,2024-12-21,Confirmed,Generated customer order for finished motor supply.
1107,CO-2024-1107,7,2024-12-07,2024-12-28,Confirmed,Generated customer order for finished motor supply.
1108,CO-2024-1108,8,2024-12-08,2025-01-01,Confirmed,Generated customer order for finished motor supply.
1109,CO-2024-1109,9,2024-12-08,2024-12-22,Confirmed,Generated customer order for finished motor supply.
1110,CO-2024-1110,10,2024-12-08,2025-01-04,Confirmed,Generated customer order for finished motor supply.
1111,CO-2024-1111,11,2024-12-08,2025-01-12,Confirmed,Generated customer order for finished motor supply.
1112,CO-2024-1112,12,2024-12-08,2024-12-19,Confirmed,Generated customer order for finished motor supply.
1113,CO-2024-1113,13,2024-12-09,2024-12-21,Confirmed,Generated customer order for finished motor supply.
1114,CO-2024-1114,14,2024-12-09,2025-01-12,Confirmed,Generated customer order for finished motor supply.
1115,CO-2024-1115,15,2024-12-10,2025-01-05,Confirmed,Generated customer order for finished motor supply.
1116,CO-2024-1116,16,2024-12-10,2025-01-12,Confirmed,Generated customer order for finished motor supply.
1117,CO-2024-1117,17,2024-12-11,2025-01-08,Confirmed,Generated customer order for finished motor supply.
1118,CO-2024-1118,18,2024-12-11,2025-01-08,Confirmed,Generated customer order for finished motor supply.
1119,CO-2024-1119,19,2024-12-11,2024-12-25,Confirmed,Generated customer order for finished motor supply.
1120,CO-2024-1120,20,2024-12-11,2025-01-03,Confirmed,Generated customer order for finished motor supply.
1121,CO-2024-1121,21,2024-12-11,2024-12-30,Confirmed,Generated customer order for finished motor supply.
1122,CO-2024-1122,22,2024-12-12,2025-01-12,Confirmed,Generated customer order for finished motor supply.
1123,CO-2024-1123,23,2024-12-12,2024-12-23,Confirmed,Generated customer order for finished motor supply.
1124,CO-2024-1124,24,2024-12-12,2024-12-22,Confirmed,Generated customer order for finished motor supply.
1125,CO-2024-1125,25,2024-12-13,2025-01-06,Confirmed,Generated customer order for finished motor supply.
1126,CO-2024-1126,1,2024-12-13,2025-01-17,Confirmed,Generated customer order for finished motor supply.
1127,CO-2024-1127,2,2024-12-13,2025-01-17,Confirmed,Generated customer order for finished motor supply.
1128,CO-2024-1128,3,2024-12-13,2025-01-07,Confirmed,Generated customer order for finished motor supply.
1129,CO-2024-1129,4,2024-12-14,2025-01-04,Confirmed,Generated customer order for finished motor supply.
1130,CO-2024-1130,5,2024-12-14,2024-12-31,Confirmed,Generated customer order for finished motor supply.
1131,CO-2024-1131,6,2024-12-14,2025-01-18,Confirmed,Generated customer order for finished motor supply.
1132,CO-2024-1132,7,2024-12-14,2024-12-28,Confirmed,Generated customer order for finished motor supply.
1133,CO-2024-1133,8,2024-12-15,2024-12-28,Confirmed,Generated customer order for finished motor supply.
1134,CO-2024-1134,9,2024-12-15,2025-01-07,Confirmed,Generated customer order for finished motor supply.
1135,CO-2024-1135,10,2024-12-16,2025-01-05,Confirmed,Generated customer order for finished motor supply.
1136,CO-2024-1136,11,2024-12-16,2025-01-07,Confirmed,Generated customer order for finished motor supply.
1137,CO-2024-1137,12,2024-12-16,2025-01-18,Confirmed,Generated customer order for finished motor supply.
1138,CO-2024-1138,13,2024-12-17,2025-01-03,Confirmed,Generated customer order for finished motor supply.
1139,CO-2024-1139,14,2024-12-17,2025-01-18,Confirmed,Generated customer order for finished motor supply.
1140,CO-2024-1140,15,2024-12-17,2025-01-01,Confirmed,Generated customer order for finished motor supply.
1141,CO-2024-1141,16,2024-12-18,2025-01-05,Confirmed,Generated customer order for finished motor supply.
1142,CO-2024-1142,17,2024-12-18,2024-12-28,Confirmed,Generated customer order for finished motor supply.
1143,CO-2024-1143,18,2024-12-19,2025-01-15,Confirmed,Generated customer order for finished motor supply.
1144,CO-2024-1144,19,2024-12-19,2025-01-20,Confirmed,Generated customer order for finished motor supply.
1145,CO-2024-1145,20,2024-12-19,2025-01-21,Confirmed,Generated customer order for finished motor supply.
1146,CO-2024-1146,21,2024-12-20,2025-01-03,Confirmed,Generated customer order for finished motor supply.
1147,CO-2024-1147,22,2024-12-20,2025-01-18,Confirmed,Generated customer order for finished motor supply.
1148,CO-2024-1148,23,2024-12-20,2025-01-02,Confirmed,Generated customer order for finished motor supply.
1149,CO-2024-1149,24,2024-12-20,2025-01-15,Confirmed,Generated customer order for finished motor supply.
1150,CO-2024-1150,25,2024-12-21,2025-01-18,Confirmed,Generated customer order for finished motor supply.
1151,CO-2024-1151,1,2024-12-21,2025-01-03,Confirmed,Generated customer order for finished motor supply.
1152,CO-2024-1152,2,2024-12-21,2025-01-02,Confirmed,Generated customer order for finished motor supply.
1153,CO-2024-1153,3,2024-12-21,2025-01-01,Confirmed,Generated customer order for finished motor supply.
1154,CO-2024-1154,4,2024-12-22,2025-01-19,Confirmed,Generated customer order for finished motor supply.
1155,CO-2024-1155,5,2024-12-23,2025-01-17,Confirmed,Generated customer order for finished motor supply.
1156,CO-2024-1156,6,2024-12-23,2025-01-05,Confirmed,Generated customer order for finished motor supply.
1157,CO-2024-1157,7,2024-12-24,2025-01-16,Confirmed,Generated customer order for finished motor supply.
1158,CO-2024-1158,8,2024-12-24,2025-01-23,Confirmed,Generated customer order for finished motor supply.
1159,CO-2024-1159,9,2024-12-25,2025-01-10,Confirmed,Generated customer order for finished motor supply.
1160,CO-2024-1160,10,2024-12-25,2025-01-19,Confirmed,Generated customer order for finished motor supply.
1161,CO-2024-1161,11,2024-12-25,2025-01-11,Confirmed,Generated customer order for finished motor supply.
1162,CO-2024-1162,12,2024-12-25,2025-01-10,Confirmed,Generated customer order for finished motor supply.
1163,CO-2024-1163,13,2024-12-25,2025-01-14,Confirmed,Generated customer order for finished motor supply.
1164,CO-2024-1164,14,2024-12-25,2025-01-13,Confirmed,Generated customer order for finished motor supply.
1165,CO-2024-1165,15,2024-12-25,2025-01-16,Confirmed,Generated customer order for finished motor supply.
1166,CO-2024-1166,16,2024-12-25,2025-01-09,Confirmed,Generated customer order for finished motor supply.
1167,CO-2024-1167,17,2024-12-26,2025-01-15,Confirmed,Generated customer order for finished motor supply.
1168,CO-2024-1168,18,2024-12-26,2025-01-21,Confirmed,Generated customer order for finished motor supply.
1169,CO-2024-1169,19,2024-12-27,2025-01-16,Confirmed,Generated customer order for finished motor supply.
1170,CO-2024-1170,20,2024-12-27,2025-01-23,Confirmed,Generated customer order for finished motor supply.
1171,CO-2024-1171,21,2024-12-27,2025-01-09,Confirmed,Generated customer order for finished motor supply.
1172,CO-2024-1172,22,2024-12-27,2025-01-09,Confirmed,Generated customer order for finished motor supply.
1173,CO-2024-1173,23,2024-12-27,2025-01-28,Confirmed,Generated customer order for finished motor supply.
1174,CO-2024-1174,24,2024-12-28,2025-01-19,Confirmed,Generated customer order for finished motor supply.
1175,CO-2024-1175,25,2024-12-28,2025-01-22,Confirmed,Generated customer order for finished motor supply.
1176,CO-2024-1176,1,2024-12-28,2025-01-26,Confirmed,Generated customer order for finished motor supply.
1177,CO-2024-1177,2,2024-12-29,2025-01-11,Confirmed,Generated customer order for finished motor supply.
1178,CO-2024-1178,3,2024-12-30,2025-02-03,Confirmed,Generated customer order for finished motor supply.
1179,CO-2024-1179,4,2024-12-30,2025-01-20,Confirmed,Generated customer order for finished motor supply.
1180,CO-2024-1180,5,2024-12-30,2025-02-01,Confirmed,Generated customer order for finished motor supply.
1181,CO-2024-1181,6,2024-12-31,2025-01-20,Confirmed,Generated customer order for finished motor supply.
1182,CO-2024-1182,7,2024-12-31,2025-01-20,Confirmed,Generated customer order for finished motor supply.
1183,CO-2024-1183,8,2024-12-31,2025-01-25,Confirmed,Generated customer order for finished motor supply.
1184,CO-2025-1184,9,2025-01-01,2025-01-15,Confirmed,Generated customer order for finished motor supply.
1185,CO-2025-1185,10,2025-01-01,2025-01-26,Confirmed,Generated customer order for finished motor supply.
1186,CO-2025-1186,11,2025-01-01,2025-02-05,Confirmed,Generated customer order for finished motor supply.
1187,CO-2025-1187,12,2025-01-01,2025-01-27,Confirmed,Generated customer order for finished motor supply.
1188,CO-2025-1188,13,2025-01-01,2025-01-12,Confirmed,Generated customer order for finished motor supply.
1189,CO-2025-1189,14,2025-01-01,2025-01-29,Confirmed,Generated customer order for finished motor supply.
1190,CO-2025-1190,15,2025-01-02,2025-01-12,Confirmed,Generated customer order for finished motor supply.
1191,CO-2025-1191,16,2025-01-02,2025-01-14,Confirmed,Generated customer order for finished motor supply.
1192,CO-2025-1192,17,2025-01-02,2025-01-19,Confirmed,Generated customer order for finished motor supply.
1193,CO-2025-1193,18,2025-01-02,2025-01-19,Confirmed,Generated customer order for finished motor supply.
1194,CO-2025-1194,19,2025-01-02,2025-01-12,Confirmed,Generated customer order for finished motor supply.
1195,CO-2025-1195,20,2025-01-02,2025-01-12,Confirmed,Generated customer order for finished motor supply.
1196,CO-2025-1196,21,2025-01-03,2025-02-02,Confirmed,Generated customer order for finished motor supply.
1197,CO-2025-1197,22,2025-01-03,2025-01-24,Confirmed,Generated customer order for finished motor supply.
1198,CO-2025-1198,23,2025-01-03,2025-01-18,Confirmed,Generated customer order for finished motor supply.
1199,CO-2025-1199,24,2025-01-04,2025-01-25,Confirmed,Generated customer order for finished motor supply.
1200,CO-2025-1200,25,2025-01-04,2025-02-01,Confirmed,Generated customer order for finished motor supply.
1201,CO-2025-1201,1,2025-01-05,2025-02-03,Confirmed,Generated customer order for finished motor supply.
1202,CO-2025-1202,2,2025-01-05,2025-01-22,Confirmed,Generated customer order for finished motor supply.
1203,CO-2025-1203,3,2025-01-05,2025-01-19,Confirmed,Generated customer order for finished motor supply.
1204,CO-2025-1204,4,2025-01-06,2025-02-09,Confirmed,Generated customer order for finished motor supply.
1205,CO-2025-1205,5,2025-01-06,2025-02-01,Confirmed,Generated customer order for finished motor supply.
1206,CO-2025-1206,6,2025-01-06,2025-02-10,Confirmed,Generated customer order for finished motor supply.
1207,CO-2025-1207,7,2025-01-06,2025-01-23,Confirmed,Generated customer order for finished motor supply.
1208,CO-2025-1208,8,2025-01-06,2025-01-18,Confirmed,Generated customer order for finished motor supply.
1209,CO-2025-1209,9,2025-01-06,2025-01-25,Confirmed,Generated customer order for finished motor supply.
1210,CO-2025-1210,10,2025-01-06,2025-01-24,Confirmed,Generated customer order for finished motor supply.
1211,CO-2025-1211,11,2025-01-07,2025-02-04,Confirmed,Generated customer order for finished motor supply.
1212,CO-2025-1212,12,2025-01-07,2025-02-04,Confirmed,Generated customer order for finished motor supply.
1213,CO-2025-1213,13,2025-01-08,2025-01-19,Confirmed,Generated customer order for finished motor supply.
1214,CO-2025-1214,14,2025-01-08,2025-02-02,Confirmed,Generated customer order for finished motor supply.
1215,CO-2025-1215,15,2025-01-08,2025-01-26,Confirmed,Generated customer order for finished motor supply.
1216,CO-2025-1216,16,2025-01-09,2025-02-03,Confirmed,Generated customer order for finished motor supply.
1217,CO-2025-1217,17,2025-01-09,2025-01-29,Confirmed,Generated customer order for finished motor supply.
1218,CO-2025-1218,18,2025-01-09,2025-02-01,Confirmed,Generated customer order for finished motor supply.
1219,CO-2025-1219,19,2025-01-09,2025-02-06,Confirmed,Generated customer order for finished motor supply.
1220,CO-2025-1220,20,2025-01-09,2025-01-26,Confirmed,Generated customer order for finished motor supply.
1221,CO-2025-1221,21,2025-01-10,2025-01-25,Confirmed,Generated customer order for finished motor supply.
1222,CO-2025-1222,22,2025-01-10,2025-02-07,Confirmed,Generated customer order for finished motor supply.
1223,CO-2025-1223,23,2025-01-11,2025-02-14,Confirmed,Generated customer order for finished motor supply.
1224,CO-2025-1224,24,2025-01-11,2025-02-01,Confirmed,Generated customer order for finished motor supply.
1225,CO-2025-1225,25,2025-01-12,2025-02-16,Confirmed,Generated customer order for finished motor supply.
1226,CO-2025-1226,1,2025-01-12,2025-01-26,Confirmed,Generated customer order for finished motor supply.
1227,CO-2025-1227,2,2025-01-13,2025-02-13,Confirmed,Generated customer order for finished motor supply.
1228,CO-2025-1228,3,2025-01-13,2025-02-17,Confirmed,Generated customer order for finished motor supply.
1229,CO-2025-1229,4,2025-01-13,2025-01-30,Confirmed,Generated customer order for finished motor supply.
1230,CO-2025-1230,5,2025-01-13,2025-01-26,Confirmed,Generated customer order for finished motor supply.
1231,CO-2025-1231,6,2025-01-14,2025-02-10,Confirmed,Generated customer order for finished motor supply.
1232,CO-2025-1232,7,2025-01-14,2025-02-15,Confirmed,Generated customer order for finished motor supply.
1233,CO-2025-1233,8,2025-01-15,2025-01-27,Confirmed,Generated customer order for finished motor supply.
1234,CO-2025-1234,9,2025-01-15,2025-02-10,Confirmed,Generated customer order for finished motor supply.
1235,CO-2025-1235,10,2025-01-16,2025-02-17,Confirmed,Generated customer order for finished motor supply.
1236,CO-2025-1236,11,2025-01-16,2025-01-26,Confirmed,Generated customer order for finished motor supply.
1237,CO-2025-1237,12,2025-01-16,2025-02-08,Confirmed,Generated customer order for finished motor supply.
1238,CO-2025-1238,13,2025-01-16,2025-01-28,Confirmed,Generated customer order for finished motor supply.
1239,CO-2025-1239,14,2025-01-16,2025-01-30,Confirmed,Generated customer order for finished motor supply.
1240,CO-2025-1240,15,2025-01-16,2025-02-07,Confirmed,Generated customer order for finished motor supply.
1241,CO-2025-1241,16,2025-01-17,2025-02-04,Confirmed,Generated customer order for finished motor supply.
1242,CO-2025-1242,17,2025-01-17,2025-01-29,Confirmed,Generated customer order for finished motor supply.
1243,CO-2025-1243,18,2025-01-17,2025-02-16,Confirmed,Generated customer order for finished motor supply.
1244,CO-2025-1244,19,2025-01-17,2025-02-01,Confirmed,Generated customer order for finished motor supply.
1245,CO-2025-1245,20,2025-01-18,2025-02-19,Confirmed,Generated customer order for finished motor supply.
1246,CO-2025-1246,21,2025-01-20,2025-02-03,Confirmed,Generated customer order for finished motor supply.
1247,CO-2025-1247,22,2025-01-20,2025-02-12,Confirmed,Generated customer order for finished motor supply.
1248,CO-2025-1248,23,2025-01-20,2025-02-17,Confirmed,Generated customer order for finished motor supply.
1249,CO-2025-1249,24,2025-01-20,2025-02-11,Confirmed,Generated customer order for finished motor supply.
1250,CO-2025-1250,25,2025-01-21,2025-02-10,Confirmed,Generated customer order for finished motor supply.
1251,CO-2025-1251,1,2025-01-21,2025-02-19,Confirmed,Generated customer order for finished motor supply.
1252,CO-2025-1252,2,2025-01-21,2025-01-31,Confirmed,Generated customer order for finished motor supply.
1253,CO-2025-1253,3,2025-01-22,2025-02-22,Confirmed,Generated customer order for finished motor supply.
1254,CO-2025-1254,4,2025-01-22,2025-02-18,Confirmed,Generated customer order for finished motor supply.
1255,CO-2025-1255,5,2025-01-22,2025-02-20,Confirmed,Generated customer order for finished motor supply.
1256,CO-2025-1256,6,2025-01-23,2025-02-12,Confirmed,Generated customer order for finished motor supply.
1257,CO-2025-1257,7,2025-01-24,2025-02-12,Confirmed,Generated customer order for finished motor supply.
1258,CO-2025-1258,8,2025-01-24,2025-02-17,Confirmed,Generated customer order for finished motor supply.
1259,CO-2025-1259,9,2025-01-24,2025-02-19,Confirmed,Generated customer order for finished motor supply.
1260,CO-2025-1260,10,2025-01-24,2025-02-27,Confirmed,Generated customer order for finished motor supply.
1261,CO-2025-1261,11,2025-01-24,2025-02-25,Confirmed,Generated customer order for finished motor supply.
1262,CO-2025-1262,12,2025-01-24,2025-02-04,Confirmed,Generated customer order for finished motor supply.
1263,CO-2025-1263,13,2025-01-24,2025-02-06,Confirmed,Generated customer order for finished motor supply.
1264,CO-2025-1264,14,2025-01-24,2025-02-27,Confirmed,Generated customer order for finished motor supply.
1265,CO-2025-1265,15,2025-01-24,2025-02-13,Confirmed,Generated customer order for finished motor supply.
1266,CO-2025-1266,16,2025-01-25,2025-02-19,Confirmed,Generated customer order for finished motor supply.
1267,CO-2025-1267,17,2025-01-25,2025-02-05,Confirmed,Generated customer order for finished motor supply.
1268,CO-2025-1268,18,2025-01-25,2025-02-06,Confirmed,Generated customer order for finished motor supply.
1269,CO-2025-1269,19,2025-01-26,2025-02-15,Confirmed,Generated customer order for finished motor supply.
1270,CO-2025-1270,20,2025-01-27,2025-02-24,Confirmed,Generated customer order for finished motor supply.
1271,CO-2025-1271,21,2025-01-27,2025-02-26,Confirmed,Generated customer order for finished motor supply.
1272,CO-2025-1272,22,2025-01-27,2025-03-01,Confirmed,Generated customer order for finished motor supply.
1273,CO-2025-1273,23,2025-01-27,2025-02-11,Confirmed,Generated customer order for finished motor supply.
1274,CO-2025-1274,24,2025-01-28,2025-02-12,Confirmed,Generated customer order for finished motor supply.
1275,CO-2025-1275,25,2025-01-28,2025-02-21,Confirmed,Generated customer order for finished motor supply.
1276,CO-2025-1276,1,2025-01-29,2025-02-22,Confirmed,Generated customer order for finished motor supply.
1277,CO-2025-1277,2,2025-01-29,2025-02-08,Confirmed,Generated customer order for finished motor supply.
1278,CO-2025-1278,3,2025-01-30,2025-02-20,Confirmed,Generated customer order for finished motor supply.
1279,CO-2025-1279,4,2025-01-30,2025-03-04,Confirmed,Generated customer order for finished motor supply.
1280,CO-2025-1280,5,2025-01-30,2025-02-13,Confirmed,Generated customer order for finished motor supply.
1281,CO-2025-1281,6,2025-01-30,2025-03-02,Confirmed,Generated customer order for finished motor supply.
1282,CO-2025-1282,7,2025-01-31,2025-02-21,Confirmed,Generated customer order for finished motor supply.
1283,CO-2025-1283,8,2025-01-31,2025-02-23,Confirmed,Generated customer order for finished motor supply.
1284,CO-2025-1284,9,2025-01-31,2025-02-26,Confirmed,Generated customer order for finished motor supply.
1285,CO-2025-1285,10,2025-01-31,2025-02-28,Confirmed,Generated customer order for finished motor supply.
1286,CO-2025-1286,11,2025-02-01,2025-02-27,Confirmed,Generated customer order for finished motor supply.
1287,CO-2025-1287,12,2025-02-01,2025-02-13,Confirmed,Generated customer order for finished motor supply.
1288,CO-2025-1288,13,2025-02-01,2025-02-18,Confirmed,Generated customer order for finished motor supply.
1289,CO-2025-1289,14,2025-02-02,2025-03-05,Confirmed,Generated customer order for finished motor supply.
1290,CO-2025-1290,15,2025-02-02,2025-02-13,Confirmed,Generated customer order for finished motor supply.
1291,CO-2025-1291,16,2025-02-03,2025-03-03,Confirmed,Generated customer order for finished motor supply.
1292,CO-2025-1292,17,2025-02-04,2025-02-27,Confirmed,Generated customer order for finished motor supply.
1293,CO-2025-1293,18,2025-02-04,2025-02-17,Confirmed,Generated customer order for finished motor supply.
1294,CO-2025-1294,19,2025-02-05,2025-02-18,Confirmed,Generated customer order for finished motor supply.
1295,CO-2025-1295,20,2025-02-05,2025-03-12,Confirmed,Generated customer order for finished motor supply.
1296,CO-2025-1296,21,2025-02-05,2025-02-15,Confirmed,Generated customer order for finished motor supply.
1297,CO-2025-1297,22,2025-02-05,2025-02-15,Confirmed,Generated customer order for finished motor supply.
1298,CO-2025-1298,23,2025-02-05,2025-02-15,Confirmed,Generated customer order for finished motor supply.
1299,CO-2025-1299,24,2025-02-06,2025-03-04,Confirmed,Generated customer order for finished motor supply.
1300,CO-2025-1300,25,2025-02-07,2025-03-13,Confirmed,Generated customer order for finished motor supply.
1301,CO-2025-1301,1,2025-02-07,2025-02-21,Confirmed,Generated customer order for finished motor supply.
1302,CO-2025-1302,2,2025-02-07,2025-03-09,Confirmed,Generated customer order for finished motor supply.
1303,CO-2025-1303,3,2025-02-08,2025-03-08,Confirmed,Generated customer order for finished motor supply.
1304,CO-2025-1304,4,2025-02-08,2025-02-23,Confirmed,Generated customer order for finished motor supply.
1305,CO-2025-1305,5,2025-02-08,2025-02-19,Confirmed,Generated customer order for finished motor supply.
1306,CO-2025-1306,6,2025-02-08,2025-03-02,Confirmed,Generated customer order for finished motor supply.
1307,CO-2025-1307,7,2025-02-08,2025-02-20,Confirmed,Generated customer order for finished motor supply.
1308,CO-2025-1308,8,2025-02-09,2025-02-21,Confirmed,Generated customer order for finished motor supply.
1309,CO-2025-1309,9,2025-02-10,2025-03-04,Confirmed,Generated customer order for finished motor supply.
1310,CO-2025-1310,10,2025-02-10,2025-03-13,Confirmed,Generated customer order for finished motor supply.
1311,CO-2025-1311,11,2025-02-10,2025-03-17,Confirmed,Generated customer order for finished motor supply.
1312,CO-2025-1312,12,2025-02-11,2025-03-09,Confirmed,Generated customer order for finished motor supply.
1313,CO-2025-1313,13,2025-02-12,2025-03-01,Confirmed,Generated customer order for finished motor supply.
1314,CO-2025-1314,14,2025-02-12,2025-03-02,Confirmed,Generated customer order for finished motor supply.
1315,CO-2025-1315,15,2025-02-12,2025-03-09,Confirmed,Generated customer order for finished motor supply.
1316,CO-2025-1316,16,2025-02-13,2025-02-27,Confirmed,Generated customer order for finished motor supply.
1317,CO-2025-1317,17,2025-02-14,2025-03-09,Confirmed,Generated customer order for finished motor supply.
1318,CO-2025-1318,18,2025-02-14,2025-03-15,Confirmed,Generated customer order for finished motor supply.
1319,CO-2025-1319,19,2025-02-14,2025-03-17,Confirmed,Generated customer order for finished motor supply.
1320,CO-2025-1320,20,2025-02-14,2025-02-25,Confirmed,Generated customer order for finished motor supply.
1321,CO-2025-1321,21,2025-02-14,2025-03-03,Confirmed,Generated customer order for finished motor supply.
1322,CO-2025-1322,22,2025-02-15,2025-03-03,Confirmed,Generated customer order for finished motor supply.
1323,CO-2025-1323,23,2025-02-16,2025-03-12,Confirmed,Generated customer order for finished motor supply.
1324,CO-2025-1324,24,2025-02-16,2025-03-02,Confirmed,Generated customer order for finished motor supply.
1325,CO-2025-1325,25,2025-02-17,2025-03-23,Confirmed,Generated customer order for finished motor supply.
1326,CO-2025-1326,1,2025-02-18,2025-03-23,Confirmed,Generated customer order for finished motor supply.
1327,CO-2025-1327,2,2025-02-18,2025-03-08,Confirmed,Generated customer order for finished motor supply.
1328,CO-2025-1328,3,2025-02-18,2025-03-10,Confirmed,Generated customer order for finished motor supply.
1329,CO-2025-1329,4,2025-02-18,2025-03-11,Confirmed,Generated customer order for finished motor supply.
1330,CO-2025-1330,5,2025-02-18,2025-03-01,Confirmed,Generated customer order for finished motor supply.
1331,CO-2025-1331,6,2025-02-19,2025-03-24,Confirmed,Generated customer order for finished motor supply.
1332,CO-2025-1332,7,2025-02-20,2025-03-22,Confirmed,Generated customer order for finished motor supply.
1333,CO-2025-1333,8,2025-02-20,2025-03-10,Confirmed,Generated customer order for finished motor supply.
1334,CO-2025-1334,9,2025-02-20,2025-03-16,Confirmed,Generated customer order for finished motor supply.
1335,CO-2025-1335,10,2025-02-20,2025-03-11,Confirmed,Generated customer order for finished motor supply.
1336,CO-2025-1336,11,2025-02-20,2025-03-07,Confirmed,Generated customer order for finished motor supply.
